episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
200,1.0,3.0503890485967613,0.683173848459825,-0.05029232282790963,5.19,2.89,8,6.804058709695276,False,True,0.7944562791741824,0,17.671677230923088,1603696185.0472915,in_progress
200,2.0,3.0515394799458204,0.6838954511408188,0.14625353350650583,-15.97,3.65,5,5.74228351086903,False,True,0.8009677678126014,0,17.671677230923088,1603696185.1007411,in_progress
200,3.0,3.059266767848687,0.6847802680604452,0.41424384825488386,-0.08,3.45,2,5.08708314271242,False,True,0.8446965188429636,0,17.671677230923088,1603696185.1694689,in_progress
200,4.0,3.0846064136967017,0.6842447072157954,0.10562258519588925,-0.08,3.45,2,5.058763393206076,False,True,0.9880867156512173,0,17.671677230923088,1603696185.2347693,in_progress
200,5.0,3.1222208200147095,0.6846517909419382,0.18791498557108371,-0.08,3.45,2,5.0684040443465745,False,True,1.2009388912474759,1,17.671677230923088,1603696185.304344,in_progress
200,6.0,3.1833411338193414,0.6844113135695338,0.004351350950065757,-0.08,3.45,2,5.249797361642976,False,True,1.5468043296385536,1,17.671677230923088,1603696185.369381,in_progress
200,7.0,3.2319622949561744,0.6840140204197098,-0.19768620651511823,-0.08,3.45,2,5.700106448634043,False,True,1.8219395947202843,1,17.671677230923088,1603696185.4370358,in_progress
200,8.0,3.3232880915263197,0.6806579571210595,-0.9696630697969992,-0.08,3.45,2,5.955916362867576,False,True,2.338724672430144,1,17.671677230923088,1603696185.503892,in_progress
200,9.0,3.427948238233663,0.6744642957312003,-2.023344766626797,-0.08,3.45,2,6.182422859360613,False,True,2.930960057677297,2,17.671677230923088,1603696185.5704618,in_progress
200,10.0,3.537235096464795,0.6698288302763148,-2.253194591385947,-0.08,3.45,2,6.288231830501008,False,True,3.549380101216759,3,17.671677230923088,1603696185.635168,in_progress
200,11.0,3.644035697650262,0.6658168064926516,-2.2400914169146815,-0.08,3.45,2,6.359052260204508,False,True,4.153732244080007,3,17.671677230923088,1603696185.7009976,in_progress
200,12.0,3.7788560441925756,0.6621827104510013,-1.9747241826268973,-0.08,3.45,2,6.4467625694166095,False,True,4.916642504051713,3,17.671677230923088,1603696185.7703385,in_progress
200,13.0,3.951502530467958,0.6561975159048481,-2.0865797668861665,-0.08,3.45,2,6.5510046522087055,False,True,5.893597510779483,4,17.671677230923088,1603696185.8387508,in_progress
200,14.0,4.115089977582782,0.6499597967103681,-2.1672341847269943,-0.08,3.45,2,6.533537200184121,False,True,6.819288968817877,4,17.671677230923088,1603696185.905778,in_progress
200,15.0,4.282907898981822,0.6423981904243938,-2.487519719301661,-0.08,3.45,2,6.455788850887432,False,True,7.768917038287211,4,17.671677230923088,1603696185.966966,in_progress
200,16.0,4.469951562345451,0.6296340552211064,-3.4204157135175492,-0.08,3.45,2,6.128399419063563,False,True,8.827328674437716,5,17.671677230923088,1603696186.0377657,in_progress
200,17.0,4.680285447902501,0.6144245674102907,-3.889507276730798,5.19,2.89,8,5.114021327788239,False,True,10.017529422423683,6,17.671677230923088,1603696186.1063318,in_progress
200,18.0,4.862010238552305,0.6029039654480496,-3.651922434499691,3.05,2.5,3,4.667438294286976,False,True,11.045845285943841,6,17.671677230923088,1603696186.1703627,in_progress
200,19.0,5.0663897953151915,0.5950664583200852,-2.6113452516829567,3.05,2.5,3,4.736680809307921,False,True,12.202366758413243,7,17.671677230923088,1603696186.238775,in_progress
200,20.0,5.269263742927039,0.5894212121968826,-1.894632855211974,5.19,2.89,8,4.357585341853381,False,True,13.350372766946988,7,17.671677230923088,1603696186.2999954,in_progress
200,21.0,5.4375335969262615,0.5859526791550893,-1.506683965871809,5.19,2.89,8,3.4834310477688586,False,True,14.302566500538443,8,17.671677230923088,1603696186.371497,in_progress
200,22.0,5.622778455857529,0.5860768164752205,-0.5763463918791132,16.0,2.18,0,2.8190011947520848,False,True,15.350825186188327,9,17.671677230923088,1603696186.4363344,in_progress
200,23.0,5.794908700759708,0.5927087267856487,1.070421505978104,13.8,1.76,4,2.058197690180881,False,True,16.317013185450726,9,17.671677230923088,1603696186.5030332,in_progress
200,24.0,5.967856277432209,0.6107659739934775,4.038833816998592,13.8,1.76,4,2.0446104379901033,False,True,17.297153736536,9,17.671677230923088,1603696186.572147,in_progress
200,25.0,6.1261065825102685,0.6393063357475824,7.58445955562986,13.8,1.76,4,2.050675035159349,False,True,18.195057562729474,10,17.671677230923088,1603696186.6375058,in_progress
200,26.0,6.248758480607589,0.6698484354525959,10.523149031267566,13.8,1.76,4,1.7106708136510915,False,True,18.891718431039394,10,17.671677230923088,1603696186.703153,in_progress
200,27.0,6.369803204023103,0.7107130006478,14.339651897348357,26.8,1.2,9,1.397633212837649,False,True,19.587801075900646,10,17.671677230923088,1603696186.7720928,in_progress
200,28.0,6.461108405850101,0.749882354679643,17.749755967993813,26.8,1.2,9,1.748432767609645,False,True,20.13663938477431,11,17.671677230923088,1603696186.8376138,in_progress
