episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
280,1.0,3.0505399948719534,0.6832223909757767,-0.003040479717322558,5.19,2.89,8,6.795806163912713,False,True,0.7953105479452547,0,17.671677230923088,1603696962.4237192,in_progress
280,2.0,3.0522578355080894,0.6821839954529,-0.29346566381134737,5.19,2.89,8,5.252061990760959,False,True,0.8050293158244884,0,17.671677230923088,1603696962.4597933,in_progress
280,3.0,3.0579701563253483,0.679493487922641,-0.9558503510970741,-0.08,3.45,2,5.296915572397406,False,True,0.8373485942748436,0,17.671677230923088,1603696962.5311673,in_progress
280,4.0,3.0838915890182075,0.6785292821982342,-1.1545772330410848,-0.08,3.45,2,5.230787311505944,False,True,0.9840301230579394,0,17.671677230923088,1603696962.5985107,in_progress
280,5.0,3.1193295999261506,0.678697108249445,-1.0255038193410035,-0.08,3.45,2,5.22642492623687,False,True,1.1845660890530996,1,17.671677230923088,1603696962.6650667,in_progress
280,6.0,3.1753504804697013,0.6791869597114834,-0.7065993650178276,-0.08,3.45,2,5.297808595284636,False,True,1.5015764744160376,1,17.671677230923088,1603696962.731799,in_progress
280,7.0,3.2377044452821098,0.6800370364432874,-0.33698878934688314,-0.08,3.45,2,5.689589389525877,False,True,1.8544250689382376,1,17.671677230923088,1603696962.7981422,in_progress
280,8.0,3.3256536454602204,0.6809883287691894,0.05439823208816193,-0.08,3.45,2,5.815989045362964,False,True,2.352111471332554,1,17.671677230923088,1603696962.8697631,in_progress
280,9.0,3.4305967990774984,0.6841674082730098,0.8101668602334754,-0.08,3.45,2,5.933697354547273,False,True,2.945967289823582,2,17.671677230923088,1603696962.9312596,in_progress
280,10.0,3.4969073900441257,0.6865801223699173,1.2162672727402462,-0.08,3.45,2,6.132330610254904,False,True,3.3212086912470804,2,17.671677230923088,1603696962.9959893,in_progress
280,11.0,3.6448331523060586,0.6913871515975464,1.5030133843160287,-0.08,3.45,2,6.313611349452714,False,True,4.158296588635063,3,17.671677230923088,1603696963.065658,in_progress
280,12.0,3.784633566316706,0.6965680403409849,1.875695180333568,-15.97,3.65,5,6.66048733243806,False,True,4.949405748591132,3,17.671677230923088,1603696963.1301277,in_progress
280,13.0,3.944590768411315,0.6989027022282714,1.2177033376888304,-0.08,3.45,2,6.724625268879749,False,True,5.854571819955492,4,17.671677230923088,1603696963.1979535,in_progress
280,14.0,4.107695830007426,0.6955173306510263,-0.022550602209536634,-0.08,3.45,2,6.996589516488704,False,True,6.777539338770768,4,17.671677230923088,1603696963.266988,in_progress
280,15.0,4.304435345948941,0.6924884233753172,-0.5770881692648216,-0.08,3.45,2,7.194820401833761,False,True,7.890837289698875,4,17.671677230923088,1603696963.3328257,in_progress
280,16.0,4.5040924638274245,0.6861873833213943,-1.3405443906869776,-0.08,3.45,2,7.340165133453259,False,True,9.020638665259256,5,17.671677230923088,1603696963.3977554,in_progress
280,17.0,4.71005518760592,0.6786297365345649,-1.772883411045948,5.19,2.89,8,6.813285863690406,False,True,10.186119485199649,6,17.671677230923088,1603696963.4643276,in_progress
