episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
280,1.0,3.0499922656715253,0.6832206322932634,0.011188767696401532,-4.2161,2.5401,1,0.0,False,True,0.7922110696840098,0,17.671677230923088,1597463856.5542545,in_progress
280,2.0,3.0539179794473315,0.6835554904855307,0.15375068572042352,10.9292,1.6206,18,0.0,False,True,0.8144264666070041,0,17.671677230923088,1597463856.6188214,in_progress
280,3.0,3.071510774572522,0.6838643708791022,0.24718971234617476,10.9292,1.6206,18,0.0,False,True,0.9139807092438269,0,17.671677230923088,1597463856.6898894,in_progress
280,4.0,3.1026327927751454,0.6848959114009165,0.5805985510640621,10.9292,1.6206,18,0.0,False,True,1.0900952035967197,0,17.671677230923088,1597463856.7538733,in_progress
280,5.0,3.1480690904819655,0.6874967199620344,1.33810985756349,-4.2161,2.5401,1,0.0,False,True,1.3472141177908534,1,17.671677230923088,1597463856.8202372,in_progress
280,6.0,3.210356032079719,0.6912531684810225,2.118998474064706,-2.5161,1.5089,7,0.0,False,True,1.6996893229908918,1,17.671677230923088,1597463856.888689,in_progress
280,7.0,3.3028829185813264,0.6983749126411047,3.135955327724017,-10.3927,3.0454,6,12.707583764591359,False,True,2.223292292127438,1,17.671677230923088,1597463856.9546921,in_progress
280,8.0,3.3828302419828047,0.7028598916952327,3.1349329590368455,-10.3927,3.0454,6,12.707754159372554,False,True,2.6757050465520145,2,17.671677230923088,1597463857.0213294,in_progress
280,9.0,3.495982014092996,0.708539797584109,2.978876192257509,-10.3927,3.0454,6,12.73415846171844,False,True,3.3160166254635177,2,17.671677230923088,1597463857.0906,in_progress
280,10.0,3.6120798237326444,0.713227930467983,2.5695201722852308,-10.3927,3.0454,6,14.572834465047151,False,True,3.972997152855448,3,17.671677230923088,1597463857.1570718,in_progress
280,11.0,3.74131945927092,0.716008852491747,1.7126372234043643,-12.2963,2.0967,17,0.0,False,True,4.70434041923192,3,17.671677230923088,1597463857.2257514,in_progress
280,12.0,3.842768419865818,0.7142449002404408,0.2352951030392155,-4.2161,2.5401,1,0.0,False,True,5.278413395763237,3,17.671677230923088,1597463857.2906966,in_progress
280,13.0,4.015987417592602,0.7028722845523976,-2.733790209923995,10.9292,1.6206,18,0.0,False,True,6.2585972152117,4,17.671677230923088,1597463857.3540363,in_progress
280,14.0,4.180572118457058,0.6885446080490102,-4.667491271468528,6.3676,2.1491,0,13.311812060978188,False,True,7.189915538425604,4,17.671677230923088,1597463857.4237435,in_progress
280,15.0,4.348869734667967,0.6696944838461741,-5.923454659960625,2.8836,1.7599,4,13.24103783824274,False,True,8.142235254117344,5,17.671677230923088,1597463857.492701,in_progress
280,16.0,4.46897539434566,0.6530768540701022,-7.065702232308702,6.3676,2.1491,0,14.99666324285139,False,True,8.821852188479989,5,17.671677230923088,1597463857.5580826,in_progress
280,17.0,4.6127885543833616,0.6315079125459344,-8.020015894150093,-12.2963,2.0967,17,15.970610965877826,False,True,9.63561444700093,6,17.671677230923088,1597463857.6298318,in_progress
