episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
180,1.0,3.050013655101977,0.6832349992453404,0.01732948284117369,24.5451,1.4794,5,0.0,False,True,0.7923321366611931,0,17.671677230923088,1597462629.904037,in_progress
180,2.0,3.05153312817998,0.6832069173910227,-0.005728001742209059,-2.5161,1.5089,7,0.0,False,True,0.8009304316703384,0,17.671677230923088,1597462629.9585893,in_progress
180,3.0,3.063596959226062,0.6835358297984154,0.13533226381103838,-2.5161,1.5089,7,0.0,False,True,0.8691975673059712,0,17.671677230923088,1597462630.0231338,in_progress
180,4.0,3.0866870138663387,0.6840386705341995,0.3066478751688863,-2.5161,1.5089,7,0.0,False,True,0.999859940962502,0,17.671677230923088,1597462630.091526,in_progress
180,5.0,3.1293188612853697,0.6848833557646283,0.5211349037797252,-4.2161,2.5401,1,0.0,False,True,1.241105557437955,1,17.671677230923088,1597462630.1609707,in_progress
180,6.0,3.191672943492381,0.6849488918765079,0.33317560679496433,10.9292,1.6206,18,0.0,False,True,1.593953229094358,1,17.671677230923088,1597462630.2237124,in_progress
180,7.0,3.2729644965653644,0.6863744120305522,0.6331274164707709,15.0364,2.4992,11,0.0,False,True,2.0539664833665623,1,17.671677230923088,1597462630.287627,in_progress
180,8.0,3.3506700976406285,0.6917072650304699,2.1117657509108976,-4.2161,2.5401,1,0.0,False,True,2.4936955573970283,1,17.671677230923088,1597462630.355408,in_progress
180,9.0,3.449835369709023,0.7007485071412547,3.7161700473831845,-10.3927,3.0454,6,12.61088131131483,False,True,3.0548675206584774,2,17.671677230923088,1597462630.4248352,in_progress
180,10.0,3.572155973182294,0.7104932720759427,4.152675017383755,-10.3927,3.0454,6,14.308975324197398,False,True,3.7470716499015393,3,17.671677230923088,1597462630.4900656,in_progress
180,11.0,3.715163278424673,0.7200837485860396,3.919375744351886,-11.4403,1.6308,15,0.0,False,True,4.55633679727689,3,17.671677230923088,1597462630.5554929,in_progress
180,12.0,3.8341856290193634,0.7234826808810808,2.8576417562662217,-12.2963,2.0967,17,0.0,False,True,5.229864027219525,3,17.671677230923088,1597462630.6241422,in_progress
