episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
200,1.0,3.050022735237604,0.6832257790818473,0.013650907606523396,12.4134,3.1283,16,13.495372997890897,False,True,0.7923835004260881,0,17.671677230923088,1597462853.36183,in_progress
200,2.0,3.057204384082258,0.6835012398760616,0.1120054677317685,-2.5161,1.5089,7,0.0,False,True,0.8330233716257022,0,17.671677230923088,1597462853.4284081,in_progress
200,3.0,3.081335931056734,0.6848107417025818,0.46051508797169743,-2.5161,1.5089,7,0.0,False,True,0.9695809449441518,0,17.671677230923088,1597462853.4959106,in_progress
200,4.0,3.119053763757627,0.6867699138997597,1.040281291841594,-4.2161,2.5401,1,0.0,False,True,1.1830215268403155,1,17.671677230923088,1597462853.566295,in_progress
200,5.0,3.1653147210669936,0.6887137376407184,1.4371485931593337,-2.5161,1.5089,7,0.0,False,True,1.4448056726419491,1,17.671677230923088,1597462853.632645,in_progress
200,6.0,3.2356164358579873,0.6918835381189005,1.8777110853672758,-4.2161,2.5401,1,0.0,False,True,1.8426334657387973,1,17.671677230923088,1597462853.7005293,in_progress
200,7.0,3.3205642718172954,0.6952580208241735,2.056774189987448,-10.3927,3.0454,6,12.887447287547452,False,True,2.323340734375615,1,17.671677230923088,1597462853.7679822,in_progress
200,8.0,3.4022102026880243,0.6979806235128249,2.0063204971204227,-10.3927,3.0454,6,12.895856236358624,False,True,2.7853619559129132,2,17.671677230923088,1597462853.83541,in_progress
200,9.0,3.523559925122644,0.7009380180466126,1.6161357037174282,-2.5161,1.5089,7,0.0,False,True,3.4720583593696923,2,17.671677230923088,1597462853.8996778,in_progress
200,10.0,3.641209347276203,0.7030845584106002,1.2985145880370788,-10.3927,3.0454,6,14.784668729088509,False,True,4.137813966522725,3,17.671677230923088,1597462853.9741042,in_progress
200,11.0,3.730372274181042,0.7031433978543968,0.6389040463596664,-10.3927,3.0454,6,14.89460381936808,False,True,4.642366766334926,3,17.671677230923088,1597462854.02957,in_progress
200,12.0,3.863849002366281,0.6975035370602577,-1.367895834278132,-4.2161,2.5401,1,15.81658626600023,False,True,5.397669738481492,3,17.671677230923088,1597462854.100368,in_progress
200,13.0,4.020463871256999,0.6863969445916248,-3.247620784264054,10.9292,1.6206,18,0.0,False,True,6.283895115546441,4,17.671677230923088,1597462854.1703165,in_progress
200,14.0,4.172690814105867,0.6750823194794516,-4.162617028774669,-1.9012,2.0975,9,13.137957768093832,False,True,7.14528979840127,4,17.671677230923088,1597462854.2345665,in_progress
200,15.0,4.296764148860816,0.6639878523059989,-4.747873755223901,-1.9012,2.0975,9,15.125464980352293,False,True,7.8473700753943945,4,17.671677230923088,1597462854.3006496,in_progress
200,16.0,4.459629647520947,0.6486260084240979,-5.195897138099244,-1.9012,2.0975,9,15.050297425219636,False,True,8.768957732999706,5,17.671677230923088,1597462854.365548,in_progress
200,17.0,4.6006488619551895,0.6346590496965627,-5.518086125624991,15.9621,1.9814,10,15.81109926063201,False,True,9.566925069454522,6,17.671677230923088,1597462854.435003,in_progress
200,18.0,4.737400673771669,0.6210537864313357,-5.593865702219578,24.5451,1.4794,5,9.288469331199579,False,True,10.340744878881509,6,17.671677230923088,1597462854.4990265,in_progress
200,19.0,4.867784543003257,0.6131531428678979,-4.284901995536977,15.2953,1.3843,14,9.031129948980013,False,True,11.078541493447373,6,17.671677230923088,1597462854.5684924,in_progress
200,20.0,4.989729293778216,0.6133193782345552,-1.6038801873797082,-1.9012,2.0975,9,13.359238180927083,False,True,11.768599379968684,7,17.671677230923088,1597462854.63393,in_progress
200,21.0,5.115933694713894,0.6171921612190364,0.4381865990073241,-4.2161,2.5401,1,15.09598973879831,False,True,12.482769154442428,7,17.671677230923088,1597462854.7078202,in_progress
200,22.0,5.253431859131979,0.6200628994021533,0.9018168856087087,-11.4403,1.6308,15,11.792961453231872,False,True,13.26084573511736,7,17.671677230923088,1597462854.7660809,in_progress
200,23.0,5.344919158995161,0.619887008729449,0.6160710613106347,2.8836,1.7599,4,12.390837149182193,False,True,13.778551156841228,7,17.671677230923088,1597462854.8341134,in_progress
200,24.0,5.517280186383164,0.6171924024611023,-0.4015216043766945,-2.5161,1.5089,7,11.921488371567637,False,True,14.753897473856298,8,17.671677230923088,1597462854.9056435,in_progress
200,25.0,5.646383498668647,0.6126946184978103,-1.4405196709651626,-2.5161,1.5089,7,12.22669151320541,False,True,15.484454592736126,9,17.671677230923088,1597462854.9671593,in_progress
200,26.0,5.763048009303582,0.6065139251174201,-2.3745714595681044,2.8836,1.7599,4,11.642781335133407,False,True,16.144619963574076,9,17.671677230923088,1597462855.0368342,in_progress
200,27.0,5.875507958713494,0.6003144802754683,-2.817634428410142,15.2953,1.3843,14,10.68523750699307,False,True,16.773719734756472,9,17.671677230923088,1597462855.10402,in_progress
200,28.0,5.9973078256648105,0.5974824087482611,-2.0751203164029683,24.5451,1.4794,5,8.998339858994266,False,True,17.462625240370407,9,17.671677230923088,1597462855.168224,in_progress
200,29.0,6.095703426565342,0.5995096828618114,-0.36198964971063713,24.5451,1.4794,5,8.379127536008728,False,True,18.019534587356535,10,17.671677230923088,1597462855.2363706,in_progress
200,30.0,6.213734202611199,0.6113985557042275,3.2800348026119375,15.0364,2.4992,11,0.0,False,True,18.688408610208775,10,17.671677230923088,1597462855.3018746,in_progress
200,31.0,6.321285900239145,0.629807332582271,6.946669302248732,24.5451,1.4794,5,8.580898823075426,False,True,19.26156700298432,10,17.671677230923088,1597462855.3692563,in_progress
