episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
260,1.0,3.049992173659116,0.6832530017260492,0.023685906927981684,6.2478,1.4259,2,0.0,False,True,0.792210614492204,0,17.671677230923088,1597463616.4982367,in_progress
260,2.0,3.050715518436679,0.6831974486835697,-0.0030556562014758103,-4.2161,2.5401,1,0.0,False,True,0.7963037453318133,0,17.671677230923088,1597463616.5624099,in_progress
260,3.0,3.061759350101734,0.685506060966657,0.9251745781342533,-11.4403,1.6308,15,0.0,False,True,0.8588029420124859,0,17.671677230923088,1597463616.632191,in_progress
260,4.0,3.088272244322375,0.6900639760912886,2.360500261746621,-2.5161,1.5089,7,0.0,False,True,1.0088425883699987,0,17.671677230923088,1597463616.697718,in_progress
260,5.0,3.1295810049790598,0.6979137583146626,4.5496221923749625,-10.3927,3.0454,6,12.324877783762826,False,True,1.2426153301761498,1,17.671677230923088,1597463616.761048,in_progress
260,6.0,3.1715445653690444,0.7060593356535558,6.24333013357343,-11.4403,1.6308,15,0.0,False,True,1.4800940328391015,1,17.671677230923088,1597463616.8289514,in_progress
260,7.0,3.227265655001843,0.715205651800402,7.485151890819556,-11.4403,1.6308,15,0.0,False,True,1.7954254823417188,1,17.671677230923088,1597463616.8995552,in_progress
260,8.0,3.328187843880461,0.7312019060243287,8.266950897444184,-11.4403,1.6308,15,0.0,False,True,2.3665535078122777,1,17.671677230923088,1597463616.9627347,in_progress
260,9.0,3.4330469660405667,0.7458877999265668,8.033533438213578,-12.2963,2.0967,17,0.0,False,True,2.959957090450566,2,17.671677230923088,1597463617.0298262,in_progress
260,10.0,3.5168068534117567,0.7540653623426576,6.864751157052903,-12.2963,2.0967,17,0.0,False,True,3.4339517457248108,2,17.671677230923088,1597463617.098692,in_progress
260,11.0,3.657470496283902,0.7622253499081132,4.442281016937258,-12.2963,2.0967,17,0.0,False,True,4.229951747960105,3,17.671677230923088,1597463617.1663716,in_progress
260,12.0,3.800622875145606,0.7622784923335565,1.4099727032612546,-11.4403,1.6308,15,0.0,False,True,5.040018539253445,3,17.671677230923088,1597463617.2345462,in_progress
260,13.0,3.9334339679662778,0.7552408775160041,-1.4793847124697608,-12.2963,2.0967,17,9.581004786301627,False,True,5.791552004843304,4,17.671677230923088,1597463617.2975183,in_progress
260,14.0,4.068431486284319,0.7389088834247262,-5.156119535238176,-4.2161,2.5401,1,15.185374017016578,False,True,6.555439150864065,4,17.671677230923088,1597463617.3632283,in_progress
260,15.0,4.218357604725389,0.7116788031834616,-8.776508132441398,10.9292,1.6206,18,0.0,False,True,7.403781794845271,4,17.671677230923088,1597463617.434261,in_progress
260,16.0,4.357723889457747,0.6824304106875585,-11.70763707420624,-1.9012,2.0975,9,13.96500743586847,False,True,8.192364663560117,5,17.671677230923088,1597463617.5001194,in_progress
260,17.0,4.514675440634035,0.6422214144798918,-13.757209861063952,15.9621,1.9814,10,13.042911971392185,False,True,9.080436372944234,5,17.671677230923088,1597463617.5667813,in_progress
260,18.0,4.637179744452551,0.6096955804558588,-14.587444380955775,2.8836,1.7599,4,9.192039551410213,False,True,9.773594504486303,6,17.671677230923088,1597463617.6319442,in_progress
