episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
20,1.0,-7.2634079194043375,0.8306632477564269,62.15403446548326,2.0,3.8,4,5.001,False,True,0.23249671773458905,0,60.26571885716431,1606386805.6381793,in_progress
20,2.0,-7.262017495090669,0.8379149211879323,62.75508465553651,-5.0,3.33,9,5.001,False,True,0.24421100252272274,0,60.26571885716431,1606386805.7137864,in_progress
20,3.0,-7.250641389895113,0.8595865312719273,62.67846258585619,-7.5,2.85,10,5.001,False,True,0.28482423192023426,1,60.26571885716431,1606386805.775799,in_progress
20,4.0,-7.231754753433764,0.8910273656837566,62.11957232200855,-7.5,2.85,10,5.001,False,True,0.34559456311190706,1,60.26571885716431,1606386805.8515515,in_progress
20,5.0,-7.20011429017902,0.9389453921047702,60.85351048777319,-11.0,2.1,11,5.001,False,True,0.44042967087818674,1,60.26571885716431,1606386805.9198594,in_progress
20,6.0,-7.162086340515738,0.9909759469541828,59.06543165195602,-5.0,3.33,9,5.001,False,True,0.5462542692939937,1,60.26571885716431,1606386805.9822702,in_progress
20,7.0,-7.121246196414674,1.043211403954402,57.19089926551182,-19.0,1.35,13,5.001,False,True,0.655234078620556,1,60.26571885716431,1606386806.0583482,in_progress
20,8.0,-7.04661971077173,1.1329037138093556,54.25055904721463,-0.15,4.3,7,5.001,False,True,0.8453087227202776,2,60.26571885716431,1606386806.127842,in_progress
20,9.0,-6.985061291450561,1.1963694485273177,51.39050832342667,0.0,4.5,6,5.001,False,True,0.9868016910674061,2,60.26571885716431,1606386806.2031283,in_progress
20,10.0,-6.895105889375849,1.2834040862688512,48.032103690524636,-15.0,1.6,12,5.001,False,True,1.1874824724348563,2,60.26571885716431,1606386806.277353,in_progress
20,11.0,-6.767420864355243,1.3918196269948,43.50994170637044,2.0,3.8,4,5.001,False,True,1.4484110652022981,3,60.26571885716431,1606386806.3482454,in_progress
20,12.0,-6.671360984681071,1.462910958264491,40.399364126273476,11.0,2.0,1,5.001,False,True,1.6295916231309504,3,60.26571885716431,1606386806.4227269,in_progress
20,13.0,-6.556796381817334,1.5516994890641596,38.79940845857647,11.0,2.0,1,5.001,False,True,1.848877006063931,3,60.26571885716431,1606386806.4967241,in_progress
20,14.0,-6.438496792710962,1.6483770597771668,39.1236938695162,-19.0,1.35,13,5.001,False,True,2.084650840294652,4,60.26571885716431,1606386806.5609603,in_progress
20,15.0,-6.345832729163936,1.7216578992401679,38.75859807172938,-7.5,2.85,10,5.001,False,True,2.2510571468471254,4,60.26571885716431,1606386806.6431127,in_progress
20,16.0,-6.2209465040548215,1.812852360782005,37.333467351717,-7.5,2.85,10,5.001,False,True,2.481591021058607,5,60.26571885716431,1606386806.715093,in_progress
20,17.0,-6.098007791396861,1.8983521226794462,36.02443022910335,-7.5,2.85,10,5.001,False,True,2.7279526958563713,5,60.26571885716431,1606386806.7880795,in_progress
20,18.0,-5.951621658174632,1.9907439960797264,33.81544483358418,-19.0,1.35,13,5.001,False,True,2.9811376242086847,6,60.26571885716431,1606386806.8658435,in_progress
20,19.0,-5.797782795596514,2.069905694579778,29.59664081366806,-7.5,2.85,10,4.002000000000001,False,False,3.3126736662144176,6,60.26571885716431,1606386806.938045,in_progress
20,20.0,-5.660373545995556,2.1319277929836082,26.744296026528527,-19.0,1.35,13,4.002000000000001,False,False,3.670159607611259,7,60.26571885716431,1606386807.005694,in_progress
20,21.0,-5.497204366118776,2.186852024517102,21.778140143399398,8.0,2.75,2,4.002000000000001,False,False,4.126698616399827,9,60.26571885716431,1606386807.0778773,in_progress
20,22.0,-5.342353245960371,2.2254225971199353,17.336434943931113,-15.0,1.6,12,4.002000000000001,True,False,5.404105940830639,13,60.26571885716431,1606386807.1434228,off_track
21,1.0,-5.43154643474786,3.06677002832944,9.4369000127623,0.0,4.5,6,5.001,False,True,0.2312649120981003,12,60.26571885716431,1606386807.5731485,in_progress
21,2.0,-5.424996120334683,3.067967348048074,9.480968500691601,-11.0,2.1,11,5.001,False,True,0.24209685871864686,12,60.26571885716431,1606386807.6385376,in_progress
21,3.0,-5.4165447267123525,3.0688038426758957,9.689397691024501,-19.0,1.35,13,5.001,False,True,0.25609346376125747,12,60.26571885716431,1606386807.7015636,in_progress
21,4.0,-5.383660146547273,3.0710549567091365,8.87718713345216,-15.0,1.6,12,5.001,False,True,0.3105842606628523,12,60.26571885716431,1606386807.7624118,in_progress
21,5.0,-5.359115908493907,3.070371158007009,7.781777598287987,-15.0,1.6,12,5.001,False,True,0.3513247083479297,12,60.26571885716431,1606386807.8300807,in_progress
21,6.0,-5.290740623208672,3.06702313009458,4.883233398212812,-15.0,1.6,12,5.001,False,True,0.464862007913161,13,60.26571885716431,1606386807.9020827,in_progress
21,7.0,-5.219531464951451,3.058209386707965,1.5052788449198604,-11.0,2.1,11,5.001,False,True,0.5830867616517861,13,60.26571885716431,1606386807.9694316,in_progress
21,8.0,-5.146100950866952,3.046643067495131,-1.5947977242116536,-19.0,1.35,13,5.001,False,True,0.7064174062304536,14,60.26571885716431,1606386808.0351396,in_progress
21,9.0,-5.0601960091300695,3.0292131659422084,-4.790131836126088,-11.0,2.1,11,5.001,False,True,0.8518095431085073,14,60.26571885716431,1606386808.1009617,in_progress
21,10.0,-4.9648374809402105,3.0033412274978035,-8.643174584964438,-5.0,3.33,9,5.001,False,True,1.0154815177244128,14,60.26571885716431,1606386808.1642952,in_progress
21,11.0,-4.872945070194547,2.9750193322189538,-11.756224508082173,-11.0,2.1,11,5.001,False,True,1.1750363622941191,15,60.26571885716431,1606386808.2374609,in_progress
21,12.0,-4.746806823112887,2.927089737056393,-16.310907741436075,-15.0,1.6,12,5.001,False,True,1.3988510269652559,15,60.26571885716431,1606386808.3043058,in_progress
21,13.0,-4.631350181204607,2.8718902413458185,-20.513322676741428,-11.0,2.1,11,5.001,False,True,1.6105768292370843,16,60.26571885716431,1606386808.3736742,in_progress
21,14.0,-4.5149784450317965,2.8026814744433195,-25.35420869200672,5.0,3.3,3,5.001,False,True,1.8324631939926368,16,60.26571885716431,1606386808.4347386,in_progress
21,15.0,-4.41175751797982,2.729555597390394,-30.133797454206448,0.0,4.5,6,5.001,False,True,2.0363261368119514,17,60.26571885716431,1606386808.506334,in_progress
21,16.0,-4.314085693390694,2.651468330125278,-34.261647261584216,0.0,4.5,6,5.001,False,True,2.2256881741552865,17,60.26571885716431,1606386808.5659428,in_progress
21,17.0,-4.212580097004931,2.5570898084045535,-38.84865520706467,0.0,4.5,6,5.001,False,True,2.4350175302947767,18,60.26571885716431,1606386808.6357257,in_progress
21,18.0,-4.0886017995264226,2.4234278586641733,-44.362048811546615,-5.0,3.33,9,5.001,False,True,2.681137453737961,18,60.26571885716431,1606386808.6928675,in_progress
21,19.0,-3.962625583210013,2.262620227517178,-50.44583060210688,17.0,1.2,0,5.001,False,True,2.952528660852463,19,60.26571885716431,1606386808.755358,in_progress
21,20.0,-3.872526734604673,2.1278143581553817,-56.06007549617922,17.0,1.2,0,5.001,False,True,3.1565040136786404,19,60.26571885716431,1606386808.8272803,in_progress
21,21.0,-3.798869188916932,1.9952175193793213,-62.18428231057143,17.0,1.2,0,5.001,False,True,3.2942119393570306,19,60.26571885716431,1606386808.8823483,in_progress
21,22.0,-3.726878841535175,1.8356993340972727,-69.95331535050542,-5.0,3.33,9,4.002000000000001,False,True,3.471083161130005,19,60.26571885716431,1606386808.9527218,in_progress
21,23.0,-3.6707299175645023,1.6897958409396194,-74.61690742260929,-15.0,1.6,12,4.002000000000001,False,False,3.6171952114167474,20,60.26571885716431,1606386809.0175512,in_progress
21,24.0,-3.630909399937733,1.5463037851680748,-79.9307817038061,11.0,2.0,1,4.002000000000001,True,False,3.7360166817020075,20,60.26571885716431,1606386809.0877817,off_track
22,1.0,-2.528470781559409,2.29101069235201,-13.701132718265566,17.0,1.2,0,5.001,False,True,0.23392442138680802,23,60.26571885716431,1606386809.523248,in_progress
22,2.0,-2.5213912059950117,2.2884079212184956,-13.988972562952634,-0.15,4.3,7,5.001,False,True,0.246362189582984,23,60.26571885716431,1606386809.5896542,in_progress
22,3.0,-2.498542523727874,2.287330511691127,-13.070036604327722,-0.15,4.3,7,5.001,False,True,0.28361056399829193,23,60.26571885716431,1606386809.6584022,in_progress
