episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
0,1.0,-7.263517982817968,0.8301155732115585,62.12060100374787,-7.5,2.85,10,5.001,False,True,0.23160808695929103,0,60.26571885716431,1606386679.114747,in_progress
0,2.0,-7.258438457480258,0.8430478090783007,62.42831429730862,-7.5,2.85,10,5.001,False,True,0.2545168676466183,0,60.26571885716431,1606386679.1740377,in_progress
0,3.0,-7.245582587779896,0.8654437489304194,62.05938264062977,2.0,3.8,4,5.001,False,True,0.297341023313814,1,60.26571885716431,1606386679.2285843,in_progress
0,4.0,-7.231625793865688,0.8921748015845961,62.117655030126336,-5.0,3.33,9,5.001,False,True,0.3473774448858076,1,60.26571885716431,1606386679.2843835,in_progress
0,5.0,-7.198268182113458,0.9509442562053341,61.621393109899024,-5.0,3.33,9,5.001,False,True,0.4594596930106978,1,60.26571885716431,1606386679.3646932,in_progress
0,6.0,-7.160101703742373,1.0132541654770049,60.6321394929516,-5.0,3.33,9,5.001,False,True,0.580613257986738,1,60.26571885716431,1606386679.419932,in_progress
0,7.0,-7.124086803411832,1.0704002156745842,59.76505501700443,-5.0,3.33,9,5.001,False,True,0.6924974788192096,1,60.26571885716431,1606386679.489419,in_progress
0,8.0,-7.078115891917688,1.1402813772404827,58.674833032154766,0.0,4.5,6,5.001,False,True,0.8308581825549737,2,60.26571885716431,1606386679.5601058,in_progress
0,9.0,-6.988861135991355,1.267262274615632,56.635947725837404,-5.0,3.33,9,5.001,False,True,1.0868465720245746,2,60.26571885716431,1606386679.6220996,in_progress
0,10.0,-6.9165559446582225,1.3638124500762723,54.99629827573405,0.2,4.2,5,5.001,False,True,1.2860558018315194,2,60.26571885716431,1606386679.6878703,in_progress
0,11.0,-6.820573588226302,1.4868736567378422,53.35732172468395,-5.0,3.33,9,5.001,False,True,1.5422164707561823,3,60.26571885716431,1606386679.760892,in_progress
0,12.0,-6.716687233967805,1.6087500828589447,51.11686848547479,-11.0,2.1,11,5.001,False,True,1.8021514978083422,3,60.26571885716431,1606386679.8234606,in_progress
0,13.0,-6.618656016028811,1.7070660100497905,47.40712959245354,-11.0,2.1,11,5.001,False,True,2.023898965910225,4,60.26571885716431,1606386679.9066985,in_progress
0,14.0,-6.492679895894632,1.8151039136080842,43.01531508758708,-19.0,1.35,13,5.001,False,True,2.274495239002658,4,60.26571885716431,1606386679.9602902,in_progress
0,15.0,-6.377730022522568,1.8971121109333418,39.14656137220619,11.0,2.0,1,5.001,False,True,2.4838538592115467,5,60.26571885716431,1606386680.0218337,in_progress
0,16.0,-6.268108195180511,1.9624074154890672,35.31711155492989,-11.0,2.1,11,5.001,False,True,2.664559398145841,5,60.26571885716431,1606386680.0949001,in_progress
0,17.0,-6.125530051924996,2.0366102184683887,30.958498366094485,-24.0,1.15,14,5.001,False,True,2.904976044328073,5,60.26571885716431,1606386680.1549277,in_progress
0,18.0,-6.021415629302278,2.0752443037200607,26.535925208803846,-15.0,1.6,12,5.001,False,True,3.0459665351172602,6,60.26571885716431,1606386680.224109,in_progress
0,19.0,-5.904202904959924,2.106981165118858,21.617694433079357,-7.5,2.85,10,5.001,False,True,3.2643473392333777,6,60.26571885716431,1606386680.2942486,in_progress
0,20.0,-5.803670588215325,2.1275570524053853,17.69738512705429,-19.0,1.35,13,5.001,False,True,3.386318516563617,7,60.26571885716431,1606386680.361701,in_progress
0,21.0,-5.656949030020298,2.1440953129873868,11.484016971543886,2.0,3.8,4,4.002000000000001,False,False,3.689160176075766,7,60.26571885716431,1606386680.4277775,in_progress
0,22.0,-5.524357614321376,2.150765545547228,7.25124701382862,-11.0,2.1,11,4.002000000000001,False,False,4.0535391354083625,8,60.26571885716431,1606386680.4906886,in_progress
0,23.0,-5.422236432313082,2.147351314042245,3.341222796693726,-11.0,2.1,11,4.002000000000001,True,False,4.434320267272954,10,60.26571885716431,1606386680.5639746,off_track
1,1.0,-5.430981442872911,3.0667390733019197,9.392233970980268,17.0,1.2,0,5.001,False,True,0.23220317947825614,12,60.26571885716431,1606386681.0910673,in_progress
1,2.0,-5.422015868454412,3.0673845834522706,9.179895112329259,-15.0,1.6,12,5.001,False,True,0.2470584829354569,12,60.26571885716431,1606386681.1495428,in_progress
1,3.0,-5.404268760565311,3.0697845586974823,9.07114851623492,-15.0,1.6,12,5.001,False,True,0.2764309824821627,12,60.26571885716431,1606386681.2158983,in_progress
1,4.0,-5.3744073030776045,3.0726563392675392,8.612979931359051,-15.0,1.6,12,5.001,False,True,0.3258879100306207,12,60.26571885716431,1606386681.289685,in_progress
1,5.0,-5.334414979468232,3.0737285957230966,7.442014155841347,-15.0,1.6,12,5.001,False,True,0.3922056829174708,13,60.26571885716431,1606386681.3549652,in_progress
1,6.0,-5.256593149836602,3.072675574985203,4.970187553963059,-15.0,1.6,12,5.001,False,True,0.5213474933188078,13,60.26571885716431,1606386681.418425,in_progress
1,7.0,-5.18463144513267,3.06657632551373,2.1624864818506,-11.0,2.1,11,5.001,False,True,0.6377560237190549,13,60.26571885716431,1606386681.4830568,in_progress
1,8.0,-5.099087716420696,3.056170948045542,-0.866466854853068,-11.0,2.1,11,5.001,False,True,0.7805577301882811,14,60.26571885716431,1606386681.5488853,in_progress
1,9.0,-5.0263855143647005,3.044878496876015,-3.189158302907462,-7.5,2.85,10,5.001,False,True,0.8977515724383677,14,60.26571885716431,1606386681.6320446,in_progress
1,10.0,-4.896251612252388,3.019851382256519,-6.801201106435863,-19.0,1.35,13,5.001,False,True,1.1164468645422698,15,60.26571885716431,1606386681.6943126,in_progress
1,11.0,-4.75861542334298,2.980714589964198,-11.378029451556577,-11.0,2.1,11,5.001,False,True,1.3484549981307172,15,60.26571885716431,1606386681.7572713,in_progress
1,12.0,-4.6559215380595065,2.9440555897299685,-14.706387863167238,-11.0,2.1,11,5.001,False,True,1.529325095352982,16,60.26571885716431,1606386681.8208303,in_progress
1,13.0,-4.543182062027526,2.8943907526083157,-18.842534989097846,-15.0,1.6,12,5.001,False,True,1.733065295594878,16,60.26571885716431,1606386681.8898485,in_progress
1,14.0,-4.442650424397035,2.837960790094606,-23.26921802205627,11.0,2.0,1,5.001,False,True,1.9226067199571637,17,60.26571885716431,1606386681.9529836,in_progress
1,15.0,-4.329457179590897,2.7641949712737945,-27.925016998875723,-11.0,2.1,11,5.001,False,True,2.1422512885682936,17,60.26571885716431,1606386682.0293062,in_progress
1,16.0,-4.220648473828474,2.6776584987530474,-33.26008103342967,17.0,1.2,0,5.001,False,True,2.35901245755627,17,60.26571885716431,1606386682.1013837,in_progress
1,17.0,-4.13242480881731,2.5978504330734475,-37.39524466567202,0.0,4.5,6,5.001,False,True,2.5397850296874873,18,60.26571885716431,1606386682.1660395,in_progress
1,18.0,-4.048160662800401,2.5208724839717638,-39.7510040144104,17.0,1.2,0,5.001,False,True,2.700959731098043,18,60.26571885716431,1606386682.2203708,in_progress
